;Прайс-лист;;;;;
;;;;;;
;"ТОВ ""КАРП ЗУМ УКРАЇНА""";;;;;
;;;;;;
;У валютах цін.;;;;;
;Ціни зазначені на 10.08.2016;;;;;
;;;;;;
;;;;;;
;Номенклатура.Родитель/ Номенклатура;Залишок;Номенклатура.Артикул ;Розничная ЕВРО;;
;;;;Ціна;Од.;
;Услуги<(00002)>;;;;;
;            8 comp. Assortment box (8-Х СЕКЦИОННАЯ КОРОБКА, РАЗМЕР: 10x7x2см.);2,000;CZ2585;0,59 EUR;шт;
;            Bait Bucket, 45 liter (Ведро для замеса прикормок, 45л.);;CZ9981;14,78 EUR;шт;
;            Carp Accessories Box, 29x23x5cm;1,000;CZ8434;8,18 EUR;шт;
;            Carp Box (КАРПОВАЯ КОРОБКА, РАЗМЕР:27x20x6см.);;CZ2523;8,78 EUR;шт;
;            CZ Bait Bucket Lid for 18 liter bucket, green  (Кришка для 18л ведра);;CZ0506;2,78 EUR;шт;
;            CZ Bait Bucket, 12 liter(Рыбацкие ведра для замешивания прикормок);;CZ0483;5,24 EUR;шт;
;            CZ Bait Bucket, 18 liter(Рыбацкие ведра для замешивания прикормок);;CZ0490;6,74 EUR;шт;
;            CZ Feeder Box (35,8x23,5x8,0cm) (Фидерная коробка);;CZ2135;5,93 EUR;шт;
;            CZ Float Tube L, ?7,5x47-71,5cm (Тубус для поплавков);2,000;CZ0627;5,03 EUR;шт;
;            CZ Float Tube M, ?5,5x34-61cm (Тубус для поплавков);4,000;CZ0610;2,93 EUR;шт;
;            CZ MultiCarp Tackle Box (46x24x32cm)  (МУЛЬТИФУНКЦИОНАЛЬНЫЙ КАРПОВЫЙ ЯЩИК);;CZ7856;22,43 EUR;шт;
;            CZ Tackle Box w. 2 drawers (ПРАКТИЧЕСКИЙ ЯЩИК, РАЗМЕР: 29,4x18,7x15см.);;CZ7467;6,72 EUR;шт;
;            CZ Tackle Box w. 3 drawers (ПРАКТИЧЕСКИЙ ЯЩИК, РАЗМЕР: 36,8x21,4x20см.);;CZ7849;10,43 EUR;шт;
;            CZ Tackle Box, L  (ЯЩИК ДЛЯ СНАРЯЖЕНИЯ, РАЗМЕР: 37x22,2x19,7см.);1,000;CZ0452;14,93 EUR;шт;
;            CZ Tackle Box, M   (ЯЩИК ДЛЯ СНАРЯЖЕНИЯ, РАЗМЕР: 36,6x19,8x16,5см.);8,000;CZ0445;11,24 EUR;шт;
;            CZ Tackle Box, XL  (ЯЩИК ДЛЯ СНАРЯЖЕНИЯ, РАЗМЕР: 46x28,2x22,1см.);3,000;CZ0469;22,43 EUR;шт;
;            CZ Tackle Box, XXL   (ЯЩИК ДЛЯ СНАРЯЖЕНИЯ, РАЗМЕР: 46x28,2x25,3см.);;CZ0476;26,93 EUR;шт;
;            Double Rig Box, 8-21cm rigs, 23,7x7x2,8cm (Двухсторонняя поводочница);;CZ1543;2,18 EUR;шт;
;            Feeder Box, 39x27x12cm (фидерный ящик);2,000;CZ8427;16,43 EUR;шт;
;            Feeder Competition Rig Box, 10-45cm rigs, 50x9,4x2,3cm (Двухсекционная поводочница);10,000;CZ1550;5,93 EUR;шт;
;            Float Box L, 32x11x4cm (Коробка для сохранения поплавков);;CZ9240;2,63 EUR;шт;
;            Float Box XL, 39,5x11x4cm (Коробка для сохранения поплавков);;CZ9257;2,09 EUR;шт;
;            Magnetic Box, 12x8x1,6cm;3,000;CZ8441;2,99 EUR;шт;
;            Plastic box (11?9.5?2.5cm)(Пластмасовая коробка);2,000;CZ4276;1,43 EUR;шт;
;            Plastic box (12.2?10.5?3.4cm) (Пластмассовая коробка для мелочей);9,000;CZ4269;1,43 EUR;шт;
;            Plastic box (13.3?7.2?2.9cm) (Пластмасовая коробка);6,000;CZ4245;0,74 EUR;шт;
;            Plastic box (17.8?9.4?3cm) (Пластмасовая коробка);11,000;CZ4252;1,13 EUR;шт;
;            Plastic box (31.5?22.8?5cm)(Пластмасовая коробка);;CZ4290;4,13 EUR;шт;
;            Plastic box (35.8?23.5?5cm)(Пластмасовая коробка);;CZ4283;5,24 EUR;шт;
;            Rig Box  (КОРОБКА ДЛЯ ПОВОДКО+D115В, РАЗМЕР: 32x8x2см.);12,000;CZ2608;2,99 EUR;шт;
;            Stark Seat Box  (ЗИМНИЙ ЯЩИК-СИДЕНЬЕ, РАЗМЕР: 38x26x38см.);3,000;CZ0840;19,43 EUR;шт;
;        25. Boilie Making & Throwers, Catapults (аксессуары) (Catalogue p. 124-125);;;;;
;            Bait Sprayer, 0,8l;6,000;CZ8243;2,18 EUR;шт;
;            Bait Thrower, 22mm;4,000;CZ8472;8,18 EUR;шт;
;            Bait Thrower, 25mm;2,000;CZ8489;8,93 EUR;шт;
;            Boilie Gun – Heavy Duty (Выдавливающий бойловый пистолет);;CZ0772;10,43 EUR;шт;
;            Boilie rolling table 16mm (БОЙЛОВЫЙ РОЛЛЕР (ДОСКА ДЛЯ КАТАНИЯ БОЙЛОВ));2,000;CZ0599;11,93 EUR;шт;
;            Boilie rolling table 20mm (БОЙЛОВЫЙ РОЛЛЕР (ДОСКА ДЛЯ КАТАНИЯ БОЙЛОВ));4,000;CZ7481;11,93 EUR;шт;
;            Boilie rolling table 24mm (БОЙЛОВЫЙ РОЛЛЕР (ДОСКА ДЛЯ КАТАНИЯ БОЙЛОВ));;CZ2098;11,93 EUR;шт;
;            CZ Bait Crusher   (МЕЛЬНИЦА (ДРОБИЛКА));1,000;CZ7832;14,99 EUR;шт;
;            CZ Bait Sling L (?68mm);8,000;CZ0139;2,09 EUR;шт;
;            CZ Bait Sling M (?57mm);8,000;CZ0122;1,88 EUR;шт;
;            CZ Baiting spoon, 41cm (Лопатка для прикормок);;CZ3989;7,13 EUR;шт;
;            CZ Baiting spoon, 47cm (Лопатка для прикормок);;CZ3972;8,18 EUR;шт;
;            CZ Boilie Catapult (Рогатка);;CZ1747;7,43 EUR;шт;
;            CZ Boilie Drying Bag 10kg (45x60cm) (Сумка для сушки бойлов,зеленая);5,000;CZ1451;4,13 EUR;шт;
;            CZ Boilie Drying Bag 5kg (30x45cm) (Сумка для сушки бойлов,зеленая);5,000;CZ1444;3,53 EUR;шт;
;            CZ Catapult - BaitBall (Рогатка);;CZ1734;3,98 EUR;шт;
;            CZ Catapult - Particles (Рогатка);1,000;CZ1727;3,74 EUR;шт;
;            CZ Catapult - Worm (Рогатка);6,000;CZ1536;3,98 EUR;шт;
;            CZ Spod 15, ?4,8x15cm (Прикормочная ракета-средняя);32,000;CZ1901;1,34 EUR;шт;
;            CZ Spod 20, ?5,0x20cm (Прикормочная ракета-большая);37,000;CZ1918;1,47 EUR;шт;
;            Groundbait Compressor (Компрессор для прикормок);3,000;CZ7611;4,13 EUR;шт;
;            Groundbait Mixer (насадка миксер для розмешки прикормок);5,000;CZ8342;7,43 EUR;шт;
;            Nozzle for boilie gun (Выдавливающая воронка,макс.размер-32мм);20,000;CZ0789;0,68 EUR;шт;
;            Throwing Stick, 20mm;;CZ8038;4,28 EUR;шт;
;            Throwing Stick, 24mm;;CZ8045;4,49 EUR;шт;
;        26. Markers (маркеры и светляки) (Catalogue p. 126);;;;;
;            Bulb Light Stick, 4,5-8,0x35mm, 2pcs (Светляк);150,000;CZ8106;0,26 EUR;шт;
;            Buoyant LED Marker Float;2,000;CZ8168;11,18 EUR;шт;
;            CZ Light Stick, 3x25mm, 2pcs  (СВЕТЛЯК 2шт/уп, В КОРОБКЕ );150,000;CZ0889;0,15 EUR;шт;
;            CZ Light Stick, 4,5x39mm, 2pcs  (СВЕТЛЯК 2шт/уп, В КОРОБКЕ 50 );250,000;CZ0896;0,15 EUR;шт;
;            CZ Lightstick Tip Holder, 3pcs  (КРЕПЕЖ ПОД СВЕТЯЩИЙСЯ ПАТРОН-СВЕТЛЯЧЕК, ДИАМЕТР-4,5мм.);;CZ1183;0,74 EUR;шт;
;            Feeder Light Stick, 4,5x39mm/1,6-2,2mm, 2pcs (светляк под фидер);200,000;CZ8090;0,33 EUR;шт;
;            H-Marker, L ( Н-Образный маркировочный буек);;CZ8496;2,54 EUR;шт;
;            H-Marker, S ( Н-Образный маркировочный буек);13,000;CZ8502;1,49 EUR;шт;
;            HQ-Buoy set 4 legs, weight, light (Телескопический обозначающий буй - маркер);;CZ7703;74,85 EUR;шт;
;"            Light Stick 6"", 12-25x150mm, 1pc (Светляк)";5,000;CZ8113;0,44 EUR;шт;
;            Marker float ( МАРКЕР);15,000;CZ1014;1,79 EUR;шт;
;            Marker float with light  (СВЕТЯЩИЙСЯ МАРКЕР);8,000;CZ1007;4,88 EUR;шт;
;        27. PVA (пва аксессуары) (Catalogue p. 128-129);;;;;
;            CZ Double ended plunger (ПВА утрамбовыватель для трубкы наполнителя);;CZ4740;1,13 EUR;шт;
;            PVA Bags 100x125мм 10шт (ПВА пакет);4,000;CZ8900;0,98 EUR;шт;
;            PVA Bags 70x200мм 10шт   (ПВА пакет);8,000;CZ8894;0,98 EUR;шт;
;            PVA Bullet Bag w. String&Holes 55x140мм,5шт  (ПВА пакет с отверстиями и с затягивающимся шнурком);10,000;CZ8917;1,08 EUR;шт;
;            PVA Bullet Bag w. String&Holes 65x190мм,5шт (ПВА пакет с отверстиями и с затягивающимся шнурком);12,000;CZ8924;1,16 EUR;шт;
;            PVA Deep Water Mesh, 37mmx5m;15,000;CZ8182;6,18 EUR;шт;
;            PVA Long Cast Mesh, 18mmx5m;10,000;CZ8175;4,14 EUR;шт;
;            PVA Narrow Mesh in Tube 23mmx5m (ПВА РУКАВ НА ТРУБКЕ );6,000;CZ8863;4,35 EUR;шт;
;            PVA Narrow Mesh Refill 23mmx5m (ПВА РУКАВ);1,000;CZ8870;3,68 EUR;шт;
;            PVA String extra strong 20m   (ШНУР ПВА ЭКСТРА СИЛЬНЫЙ);86,000;CZ8993;1,95 EUR;шт;
;            PVA String strong 20m  (ШНУР ПВА);30,000;CZ8986;1,44 EUR;шт;
;            PVA Tape 10мм x 10м, 38?  (ПВА ЛЕНТА);17,000;CZ8979;0,95 EUR;шт;
;            PVA Tube 45mmx5m (ПВА РУКАВ);20,000;CZ8931;1,82 EUR;шт;
;            PVA Tube 65mmx5m (ПВА РУКАВ);;CZ8948;2,15 EUR;шт;
;            PVA Wide Mesh in Tube 37mmx5m (ПВА РУКАВ НА ТРУБКЕ );23,000;CZ8832;5,07 EUR;шт;
;            PVA Wide Mesh Refill 37mmx5m (ПВА РУКАВ);;CZ8849;4,28 EUR;шт;
;        28. Boilie Needles & Accessories (бойловие иглы) (Catalogue p. 130);;;;;
;            Boilie drill   (СВЕРЛО ДЛЯ БОЙЛОВ);12,000;CZ2219;1,79 EUR;шт;
;            Boilie needle   (БОЙЛОВАЯ ИГЛА);10,000;CZ2202;1,79 EUR;шт;
;            Boilie/splicing needle  (ОБЫКНОВЕННОЕ ШИЛО);70,000;CZ2196;1,79 EUR;шт;
;            CZ Boilie Needle Set (5pcs)  (НАБОР БОЙЛОВЫХ ИГЛ  4 ШТУК+1 СВЕРЛО);;CZ7962;7,43 EUR;шт;
;            CZ Carp Starter Set (Набор начинающего карполова);17,000;CZ1190;4,43 EUR;шт;
;            CZ Carp Tool Set (Набор игл);;CZ1176;2,18 EUR;шт;
;            CZ Knot Opener (Развязыватель узлов);15,000;CZ4214;1,49 EUR;шт;
;            CZ Knot/Hook Tester   (ЗАТЯГИВАТЕЛЬ УЗЛОВ);159,000;CZ7474;1,49 EUR;шт;
;            CZ Loop Tier (Завязыватель петель);;CZ4221;1,77 EUR;шт;
;            Feeder Competition Set (Набор для фидериста);;CZ8458;5,63 EUR;шт;
;            Fine splicing needle  (ШИЛО С ТОНКОЙ ИГЛОЙ);;CZ2189;1,79 EUR;шт;
;            Stringer needle  (УДЛИНЕННОЕ ШИЛО);12,000;CZ2172;1,79 EUR;шт;
;        29. Rig Tying (аксессуары для изготовление поводков) (Catalogue p. 131);;;;;
;            CZ Electronic Hook Tier (Електронный завязыватель узлов-крючковязатель);;CZ4207;11,63 EUR;шт;
;            Hair rigga (10,3cm) (Аксессуар для изготовления поводков);7,000;CZ3200;4,13 EUR;шт;
;            Magnifying Glass, 5-15x;9,000;CZ8236;1,88 EUR;шт;
;        30. End Game Accessories (аксессуары) (Catalogue p. 132-137);;;;;
;            Back lead clips(5 шт) Green (Застежка на беклид - зеленая);16,000;CZ1830;0,89 EUR;шт;
;            Bait Band large (Силиконовые кольца для пеллетса);245,000;CZ8825;0,74 EUR;шт;
;            Bait Band middle (Силиконовые кольца для пеллетса);175,000;CZ8818;0,74 EUR;шт;
;            Bait Band small (Силиконовые кольца для пеллетса);194,000;CZ8801;0,74 EUR;шт;
;            Bait bander (NEW)  (Окольцовывать наживки);6,000;CZ3996;2,03 EUR;шт;
;            Bait bands 10 мм, 30 шт (Силиконовые кольца для пеллетса);219,000;CZ1823;0,74 EUR;шт;
;            Bait bands 7 мм ,30 шт (Силиконовые кольца для пеллетса);188,000;CZ1816;0,74 EUR;шт;
;            Big eye swivel with diamond eye #4 (10 шт) Matte black (Вертлюг с большим кольцом);17,000;CZ2028;0,38 EUR;шт;
;            Boilie Stopper big - 24мм (Силиконовые стопора для бойлов);;CZ8788;0,74 EUR;шт;
;            Boilie Stopper Double - 36мм (Силиконовые стопора для бойлов);258,000;CZ8795;0,74 EUR;шт;
;            Boilie Stopper small -14мм (Силиконовые стопора для бойлов);;CZ8771;0,74 EUR;шт;
;            Boilie stops L (200 шт) Brown (Силиконовой стоппер для бойлов, коричневый);151,000;CZ1687;0,74 EUR;шт;
;            Boilie stops L (200 шт)(Силиконовой стоппер для бойлов,прозрачный);7,000;CZ1670;0,74 EUR;шт;
;            Boilie Stops N-Shape, green&brown (198 шт) (Стопор,зелено-коричневый);;CZ1475;0,74 EUR;шт;
;            Boilie stops S (200 шт) Brown (Силиконовой стоппер для бойлов, коричневый);165,000;CZ1663;0,74 EUR;шт;
;            Boilie stops S (200 шт)(Силиконовой стоппер для бойлов,прозрачный);;CZ1656;0,74 EUR;шт;
;            Buffer bead 25 mm ?4/6 mm (10 pcs in a box) 25 mm Green  (Длинный резиновый отбойник,защищающий узлы - зеленый);;CZ1762;1,79 EUR;шт;
;            Bullet beads 12 mm ?3/6 mm (10 pcs) Green  (Резиновый отбойник, буфер, защищающий узлы - зеленый);12,000;CZ1755;0,83 EUR;шт;
;            Cork balls, 10mm, 10шт (Шарики из пробкового материалла);;CZ4061;0,89 EUR;шт;
;            CZ Anti-tangle sleeves, 40mm, 10шт, dark green  (Противозакручиватель - зеленый);;CZ3965;1,65 EUR;шт;
;            CZ Anti-tangle sleeves, 54mm, 10шт, dark green  (Противозакручиватель - коричневый);;CZ3958;1,65 EUR;шт;
;            CZ Anti-tangle tube with swivel, 70mm, 2шт (Металлический противозакручиватель);5,000;CZ4160;0,89 EUR;шт;
;            CZ Anti-tangle tube with swivel, 90mm, 2шт (Металлический противозакручиватель);;CZ4153;0,89 EUR;шт;
;            CZ Big head swivel with interlock snap M, 5шт (Поворотный карабин для поплавков с большой пластмассовой головкой);;CZ4078;0,38 EUR;шт;
;            CZ Big head swivel with interlock snap S, 5шт (Поворотный карабин для поплавков с большой пластмассовой головкой);;CZ4085;0,38 EUR;шт;
;            CZ D-Rig hooks #2 (10шт) (Карповые крючки с тефлоновым покрытием);17,000;CZ7801;1,43 EUR;шт;
;            CZ D-Rig hooks #4 (10 шт) (Карповые крючки с тефлоновым покрытием);10,000;CZ7818;1,43 EUR;шт;
;            CZ D-Rig hooks #6 (10 шт) (Карповые крючки с тефлоновым покрытием);;CZ7825;1,43 EUR;шт;
;            CZ Feeder&Match Quick Change Swivel #10 (10шт) (Быстросьемный карабин Feeder и Match);8,000;CZ6484;2,24 EUR;шт;
;            CZ Feeder&Match Quick Change Swivel #18 (10шт) (Быстросьемный карабин Feeder и Match);10,000;CZ6491;2,24 EUR;шт;
;            CZ Foam Pop Up, 10mm, (6 шт), yellow (Пенопластовые Pop Up - жёлтые);7,000;CZ1482;1,13 EUR;шт;
;            CZ Foam Pop Up, 14mm, (6 шт), yellow (Пенопластовые Pop Up - жёлтые);7,000;CZ1499;1,13 EUR;шт;
;            CZ Moving head swivel with interlock snap, M, 3шт (Крутящийся карабин с движущейся головкой);21,000;CZ4092;0,38 EUR;шт;
;            CZ Moving head swivel with interlock snap, S, 3шт (Крутящийся карабин с движущейся головкой);12,000;CZ4108;0,38 EUR;шт;
;            CZ Pop Up Peg, 10mm, 10шт, red (Винт для Pop Up - красный);18,000;CZ3927;1,19 EUR;шт;
;            CZ Pop Up Peg, 10mm, 10шт, white (Винт для Pop Up - белый);19,000;CZ3941;1,19 EUR;шт;
;            CZ Pop Up Peg, 10mm, 10шт, yellow (Винт для Pop Up - желтый);17,000;CZ3934;1,19 EUR;шт;
;            CZ Rig aligner sleeves, L, Matte Green (Защита завязки и изменения направления зацепа крючка,зеленый);;CZ6378;1,49 EUR;шт;
;            CZ Rig aligner sleeves, S, Matte Green (Защита завязки и изменения направления зацепа крючка,зеленый);9,000;CZ6361;1,49 EUR;шт;
;            CZ Rolling Pole Swivel #4, 2шт (Металлическая распорка, оснащенная вертлюгом);;CZ4122;0,59 EUR;шт;
;            CZ Rolling Pole Swivel #6, 2шт (Металлическая распорка, оснащенная вертлюгом);9,000;CZ4139;0,59 EUR;шт;
;            CZ Rolling Pole Swivel #8, 2шт (Металлическая распорка, оснащенная вертлюгом);31,000;CZ4146;0,59 EUR;шт;
;            CZ Rolling Swivel+Ring #4 (UK size 8), 10шт, Matte Black (Вертлюг с большим кольцом);17,000;CZ6415;1,49 EUR;шт;
;            CZ Stick Rubber Stopper, L (12pcs)  (Стоппер для поводков);41,000;CZ6453;0,83 EUR;шт;
;            CZ Stick Rubber Stopper, M (12pcs)  (Стоппер для поводков);108,000;CZ6460;0,83 EUR;шт;
;            CZ Stick Rubber Stopper, S (12pcs)  (Стоппер для поводков);;CZ6477;0,83 EUR;шт;
;            Elements Pop Up Pegs, 12mm, black, 10pcs;;CZ8526;1,28 EUR;шт;
;            Feeder Competition Adjuster Stop, 5pcs;22,000;CZ5402;1,13 EUR;шт;
;            Feeder Competition Contour Hair Extended, 3 racks;37,000;CZ5433;0,74 EUR;шт;
;            Feeder Competition Hair Stops, brown, 240pcs;7,000;CZ5419;0,83 EUR;шт;
;            Feeder Competition Heli Swivel, #7, matte black, 10pcs (Фидерный вертлюг с большим кольцом);15,000;CZ8557;1,73 EUR;шт;
;            Feeder Competition Line Aligner, green, 12mm, 10pcs;26,000;CZ5426;1,49 EUR;шт;
;            Feeder Competition Quick Change Beeds, large, 10pcs;7,000;CZ5389;1,13 EUR;шт;
;            Feeder Competition Quick Change Beeds, small, 10pcs;;CZ5396;1,13 EUR;шт;
;            Feeder Competition Quick Lock Swivel, #8, matte black, 10pcs (Фидерный карабин с вертлюгом и с быстр;13,000;CZ8564;2,37 EUR;шт;
;            Feeder Competition Rolling Swivel, #7, black, 10pcs (Фидерный вертлюг);1,000;CZ8533;0,74 EUR;шт;
;            Feeder Competition Snap Heli Swivel, #7, matte black, 10pcs (Фидерный быстросьемный¶карабин);;CZ8540;1,73 EUR;шт;
;            Feeder Competition Tulip Beeds, matte green, 10pcs;29,000;CZ5440;0,89 EUR;шт;
;            Gated Safety Lead Clips (6шт)(Экстра сильные свинцовые застежки);31,000;CZ7795;2,03 EUR;шт;
;            Hair extender stops (126 шт) Brown (Стоппер для бойлов и пеллетсов ,коричневый);151,000;CZ1724;0,89 EUR;шт;
;            Hair extender stops (126 шт) Clear (Стоппер для бойлов и пеллетсов,прозрачный);169,000;CZ1717;0,89 EUR;шт;
;            Heavy duty lead clips (6 pcs) Dark Brown (Экстра крепкая клипса для свинца + резиновый протектор - коричневый);;CZ1908;1,49 EUR;шт;
;            Heavy duty lead clips (6 pcs) Matte Green (Экстра крепкая клипса для свинца + резиновый протектор - зеленый);1,000;CZ1915;1,49 EUR;шт;
;            Heli/chod swivel #4 (10 шт) Matte black (Вертлюг с большим кольцом);;CZ2035;2,18 EUR;шт;
;            Maggot clips 10 mm (20 шт) (Кольца для живой приманки);19,000;CZ1991;2,22 EUR;шт;
;            Maggot clips 6 mm (20 шт) (Кольца для живой приманки);17,000;CZ1984;2,22 EUR;шт;
;            Pellet holders, big (50 шт) Brown (Стоппер для пеллетсов, коричневый, большей);270,000;CZ1694;0,89 EUR;шт;
;            Pellet holders, small (134 шт) Brown (Стоппер для пеллетсов, коричневый, маленький);203,000;CZ1700;0,89 EUR;шт;
;            Pop Up weights, 1,5g, 10pcs;;CZ9318;2,82 EUR;шт;
;            Pop Up weights, 1g, 10pcs;;CZ9301;2,82 EUR;шт;
;            PVC tube ? 1,0/2,0 mm (1 m) Dark brown (ПВХ трубка матово-зеленые);;CZ2127;0,23 EUR;шт;
;            PVC tube ? 1,0/2,0 mm (1 m) Matte Green (ПВХ трубка матово-зеленые);4,000;CZ2110;0,23 EUR;шт;
;            Quick change swivel #4 (10 шт) Matte black (Быстросьемный карабин);5,000;CZ2004;1,88 EUR;шт;
;            Quick lock swivel #4 (10 шт) Matte Black (Карабин с вертлюгом и с быстросемником);10,000;CZ2042;2,82 EUR;шт;
;            Rig Aligner N-Shape, green, 21mm,(10 шт) (Защита завязки и изменения направления зацепа крючка,зелен;3,000;CZ1468;1,49 EUR;шт;
;            Rolling swivel #4 (10 шт) Matte black (Вертлюг);32,000;CZ2011;0,83 EUR;шт;
;            Round rig rings ? 2,0 mm (25 шт) matte black (Колечко для изготовления поводка );14,000;CZ1731;1,32 EUR;шт;
;            Round rig rings ? 3,1 mm (25 шт) matte black (Колечко для изготовления поводка );18,000;CZ1748;1,32 EUR;шт;
;            S/M/L combined set, 2 листа/уп, Dark brown (Стопор для бойлов -  коричневый);144,000;CZ1649;0,74 EUR;шт;
;            S/M/L combined set, 2 листа/уп,Transparent (Стопор для бойлов - прозрачный);44,000;CZ1632;0,74 EUR;шт;
;            Safety lead clips (6шт) Dark brown (Клипса для свинца - коричневый);38,000;CZ1878;0,44 EUR;шт;
;            Safety lead clips + pin (10 шт) Dark brown (Карабин для свинца + защелка - коричневый);147,000;CZ1892;1,34 EUR;шт;
;            Safety lead clips + pin (10 шт) Matte green (Карабин для свинца + защелка - зеленый);47,000;CZ1885;1,34 EUR;шт;
;            Safety lead clips,Matte green  (Клипса для свинца, матово - зеленый);24,000;CZ1861;0,44 EUR;шт;
;            Shrink tube ? 1,6/1,8 mm (15шт) Green   (Термоусадочная трубка -  зеленые);;CZ2134;0,44 EUR;шт;
;            Shrink tube ? 2,4/2,6 mm (15шт) Dark Brown  (Термоусадочная трубка - коричневые);2,000;CZ2165;0,44 EUR;шт;
;            Shrink tube ? 2,4/2,6 mm (15шт) Green   (Термоусадочная трубка - зеленые);1,000;CZ2141;0,44 EUR;шт;
;            Silicon tube ? 0,8/1,8 mm (1 м) Brown (Силиконовые трубочки - коричневый);71,000;CZ2080;0,38 EUR;шт;
;            Silicon tube ? 0,8/1,8 mm (1 м) Matte Green (Силиконовые трубочки -матово - зеленый);60,000;CZ2059;0,38 EUR;шт;
;            Silicon tube ? 1,0/2,0 mm (1 м) Brown (Силиконовые трубочки - коричневый);;CZ2097;0,38 EUR;шт;
;            Silicon tube ? 1,0/2,0 mm (1 м) Matte Green Силиконовые трубочки -матово - зеленый);;CZ2066;0,38 EUR;шт;
;            Silicon tube ? 1,5/2,3 mm (1 m) Brown (Силиконовые трубочки - коричневый);7,000;CZ2103;0,38 EUR;шт;
;            Silicon tube ? 1,5/2,3 mm (1 м) Matte Green Силиконовые трубочки -матово - зеленый);8,000;CZ2073;0,38 EUR;шт;
;            Silicone Tube (0,3, 0,5, 0,8 1,0, 1,2mm), transparent (Силиконовые трубки,для поплавков,прозрачные);22,000;CZ5204;2,24 EUR;шт;
;            Silicone Tube (0,5, 0,7, 0,9 1,2, 1,5mm), transparent (Силиконовые трубки,для поплавков,прозрачные);51,000;CZ5211;2,24 EUR;шт;
;            Soft beads ? 10 mm (10шт) matte green(Резиновый шарик–буфер);16,000;CZ1809;0,53 EUR;шт;
;            Soft beads ? 4 mm (25шт) matte green  (Резиновый шарик–буфер);;CZ1779;0,68 EUR;шт;
;            Soft beads ? 6 mm (25шт) matte green  (Резиновый шарик–буфер);;CZ1786;0,68 EUR;шт;
;            Soft beads ? 8 mm (12шт) matte green  (Резиновый шарик–буфер);15,000;CZ1793;0,59 EUR;шт;
;            Speed link L (20 шт) 13,5x5 mm  (Металическая заводная застежка);;CZ1977;2,18 EUR;шт;
;            Speed link S (20 шт) 8,6x4,2 mm (Металическая заводная застежка);;CZ1960;2,18 EUR;шт;
;            Tail Rubbers ? 3/6 mm (10 pcs)  Dark Brown (Конусная резиновая трубка для клипс - коричневая);;CZ1953;0,74 EUR;шт;
;            Tail Rubbers ? 3/6 mm (10 pcs)  Matte green  (Конусная резиновая трубка для клипс - зеленая);;CZ1946;0,74 EUR;шт;
;            Tefcon anti-snag hooks #2 (10 шт) (Карповые крючки с тефлоновым покрытием);19,000;CZ1540;1,43 EUR;шт;
;            Tefcon anti-snag hooks #4 (10 шт) (Карповые крючки с тефлоновым покрытием);20,000;CZ1557;1,43 EUR;шт;
;            Tefcon anti-snag hooks #6 (10 шт) (Карповые крючки с тефлоновым покрытием);20,000;CZ1564;1,43 EUR;шт;
;            Tefcon classic boilie #2 (10 шт) (Карповые крючки с тефлоновым покрытием);19,000;CZ1571;1,43 EUR;шт;
;            Tefcon classic boilie #4 (10 шт) (Карповые крючки с тефлоновым покрытием);;CZ1588;1,43 EUR;шт;
;            Tefcon classic boilie #6 (10 шт) (Карповые крючки с тефлоновым покрытием);;CZ1595;1,43 EUR;шт;
;            Tefcon gripper hooks #2 (10 шт) (Карповые крючки с тефлоновым покрытием);;CZ1601;1,43 EUR;шт;
;            Tefcon gripper hooks #4 (10 шт) (Карповые крючки с тефлоновым покрытием);16,000;CZ1618;1,43 EUR;шт;
;            Tefcon gripper hooks #6 (10 шт) (Карповые крючки с тефлоновым покрытием);17,000;CZ1625;1,43 EUR;шт;
;            Tungsten putty (20 g) Brown (Мягкая свинцовая паста - коричневая);;CZ1939;4,88 EUR;шт;
;            Tungsten putty (20 g) Green (Мягкая свинцовая паста - зеленая);38,000;CZ1922;4,88 EUR;шт;
;        31. Rigs (поводки карповые готовые) (Catalogue p. 138);;;;;
;            Combi-rig brown №6 (Бойловый поводок с японскими крючками,19.5 см,2 шт);487,000;CZ1311;1,28 EUR;шт;
;            CZ Anti Eject Rig №2 (Бойловый поводок с японскими крючками,20 см,2 шт);24,000;CZ1008;1,94 EUR;шт;
;            CZ Anti Eject Rig №4 (Бойловый поводок с японскими крючками,20 см,2 шт);;CZ1015;1,94 EUR;шт;
;            CZ Anti Eject Rig №6, (Бойловый поводок с японскими крючками,20 см,2 шт);;CZ1022;1,94 EUR;шт;
;            CZ Classic Boilie Rig №2 (Бойловый поводок с японскими крючками,20 см,2 шт);18,000;CZ0919;1,94 EUR;шт;
;            CZ Classic Boilie Rig №4 (Бойловый поводок с японскими крючками,20 см,2 шт);20,000;CZ0926;1,94 EUR;шт;
;            CZ Classic Boilie Rig №6 (Бойловый поводок с японскими крючками,20 см,2 шт);25,000;CZ0933;1,94 EUR;шт;
;            CZ Combi Rig №2, 25lb, (Бойловый поводок с японскими крючками,20 см,2 шт);3,000;CZ1039;1,94 EUR;шт;
;            CZ Combi Rig №4, 20lb, (Бойловый поводок с японскими крючками,20 см,2 шт);3,000;CZ1046;1,94 EUR;шт;
;            CZ Combi Rig №6, 15lb,  (Бойловый поводок с японскими крючками,20 см,2 шт);;CZ1053;1,94 EUR;шт;
;            CZ KD Rig №2 (Бойловый поводок с японскими крючками,20 см,2 шт);31,000;CZ0971;1,94 EUR;шт;
